date,price
2019-12-14,2.1008
2019-12-15,2.1008
2019-12-16,2.1008
2019-12-17,2.1051
2019-12-18,2.1037
2019-12-19,2.1062
2019-12-20,2.1047
2019-12-21,2.0997
2019-12-22,2.0997
2019-12-23,2.0997
2019-12-24,2.0977
2019-12-25,2.0962
2019-12-26,2.0962
2019-12-27,2.0984
2019-12-28,2.1065
2019-12-29,2.1065
2019-12-30,2.1065
2019-12-31,2.1036
2020-01-01,2.1085
2020-01-02,2.1085
2020-01-03,2.1085
2020-01-04,2.1098
2020-01-05,2.1098
2020-01-06,2.1098
2020-01-07,2.1098
2020-01-08,2.1098
2020-01-09,2.1138
2020-01-10,2.1159
2020-01-11,2.1193
2020-01-12,2.1193
2020-01-13,2.1193
2020-01-14,2.1128
2020-01-15,2.1203
2020-01-16,2.1248
2020-01-17,2.1247
2020-01-18,2.1228
2020-01-19,2.1228
2020-01-20,2.1228
2020-01-21,2.1205
2020-01-22,2.1195
2020-01-23,2.1156
2020-01-24,2.1137
2020-01-25,2.113
2020-01-26,2.113
2020-01-27,2.113
2020-01-28,2.1201
2020-01-29,2.1283
2020-01-30,2.1283
2020-01-31,2.1377
2020-02-01,2.138
2020-02-02,2.138
2020-02-03,2.138
2020-02-04,2.1483
2020-02-05,2.148
2020-02-06,2.154
2020-02-07,2.1615
2020-02-08,2.1762
2020-02-09,2.1762
2020-02-10,2.1762
2020-02-11,2.1847
2020-02-12,2.1924
2020-02-13,2.1919
2020-02-14,2.2001
2020-02-15,2.1986
2020-02-16,2.1986
2020-02-17,2.1986
2020-02-18,2.1944
2020-02-19,2.203
2020-02-20,2.204
2020-02-21,2.2048
2020-02-22,2.212
2020-02-23,2.212
2020-02-24,2.212
2020-02-25,2.2246
2020-02-26,2.2268
2020-02-27,2.2378
2020-02-28,2.234
2020-02-29,2.2391
2020-03-01,2.2391
2020-03-02,2.2391
2020-03-03,2.2342
2020-03-04,2.2353
2020-03-05,2.2311
2020-03-06,2.2357
2020-03-07,2.2396
2020-03-08,2.2396
2020-03-09,2.2396
2020-03-10,2.3518
2020-03-11,2.3208
2020-03-12,2.3141
2020-03-13,2.3474
2020-03-14,2.3402
2020-03-15,2.3402
2020-03-16,2.3402
2020-03-17,2.3636
2020-03-18,2.3673
2020-03-19,2.4413
2020-03-20,2.5414
2020-03-21,2.5591
2020-03-22,2.5591
2020-03-23,2.5591
2020-03-24,2.6396
2020-03-25,2.6
2020-03-26,2.5789
2020-03-27,2.59
2020-03-28,2.5754
2020-03-29,2.5754
2020-03-30,2.5754
2020-03-31,2.6023
2020-04-01,2.5856
2020-04-02,2.5973
2020-04-03,2.5893
2020-04-04,2.5846
2020-04-05,2.5722
2020-04-06,2.5722
2020-04-07,2.5708
2020-04-08,2.552
2020-04-09,2.5512
2020-04-10,2.516
2020-04-11,2.4752
2020-04-12,2.4752
2020-04-13,2.4752
2020-04-14,2.4613
2020-04-15,2.4535
2020-04-16,2.4506
2020-04-17,2.4587
2020-04-18,2.445
2020-04-19,2.445
2020-04-20,2.445
2020-04-21,2.4506
2020-04-22,2.4824
2020-04-23,2.4949
2020-04-24,2.4687
2020-04-25,2.463
2020-04-26,2.463
2020-04-27,2.463
2020-04-28,2.463
2020-04-29,2.463
2020-04-30,2.4361
2020-05-01,2.4143
2020-05-02,2.4143
2020-05-03,2.4143
2020-05-04,2.4143
2020-05-05,2.4544
2020-05-06,2.4404
2020-05-07,2.4527
2020-05-08,2.4533
2020-05-09,2.4415
2020-05-10,2.4415
2020-05-11,2.4415
2020-05-12,2.4352
2020-05-13,2.4392
2020-05-14,2.4463
2020-05-15,2.4512
2020-05-16,2.4462
2020-05-17,2.4462
2020-05-18,2.4462
2020-05-19,2.4365
2020-05-20,2.4159
2020-05-21,2.4087
2020-05-22,2.3856
2020-05-23,2.3986
2020-05-24,2.3986
2020-05-25,2.3986
2020-05-26,2.3995
2020-05-27,2.402
2020-05-28,2.409
2020-05-29,2.4137
2020-05-30,2.41
2020-05-31,2.41
2020-06-01,2.41
2020-06-02,2.4008
2020-06-03,2.3981
2020-06-04,2.3885
2020-06-05,2.3977
2020-06-06,2.381
2020-06-07,2.381
2020-06-08,2.381
2020-06-09,2.3732
2020-06-10,2.3785
2020-06-11,2.3721
2020-06-12,2.3748
2020-06-13,2.3781
2020-06-14,2.3781
2020-06-15,2.3781
2020-06-16,2.3867
2020-06-17,2.3763
2020-06-18,2.3812
2020-06-19,2.3817
2020-06-20,2.3757
2020-06-21,2.3757
2020-06-22,2.3757
2020-06-23,2.3748
2020-06-24,2.3692
2020-06-25,2.3726
2020-06-26,2.3827
2020-06-27,2.3839
2020-06-28,2.3839
2020-06-29,2.3839
2020-06-30,2.4008
2020-07-01,2.4123
2020-07-02,2.4243
2020-07-03,2.4214
2020-07-04,2.4214
2020-07-05,2.4214
2020-07-06,2.4214
2020-07-07,2.4332
2020-07-08,2.444
2020-07-09,2.4399
2020-07-10,2.4332
2020-07-11,2.43
2020-07-12,2.43
2020-07-13,2.43
2020-07-14,2.4185
2020-07-15,2.4194
2020-07-16,2.4016
2020-07-17,2.3995
2020-07-18,2.3994
2020-07-19,2.3994
2020-07-20,2.3994
2020-07-21,2.399
2020-07-22,2.3879
2020-07-23,2.3854
2020-07-24,2.3857
2020-07-25,2.3898
2020-07-26,2.3898
2020-07-27,2.3898
2020-07-28,2.3889
2020-07-29,2.4103
2020-07-30,2.418
2020-07-31,2.4386
2020-08-01,2.4375
2020-08-02,2.4375
2020-08-03,2.4375
2020-08-04,2.4475
2020-08-05,2.4394
2020-08-06,2.4368
2020-08-07,2.4376
2020-08-08,2.4482
2020-08-09,2.4482
2020-08-10,2.4482
2020-08-11,2.4629
2020-08-12,2.4571
2020-08-13,2.4583
2020-08-14,2.4609
2020-08-15,2.4564
2020-08-16,2.4564
2020-08-17,2.4564
2020-08-18,2.4583
2020-08-19,2.4677
2020-08-20,2.4695
2020-08-21,2.4856
2020-08-22,2.5216
2020-08-23,2.5216
2020-08-24,2.5216
2020-08-25,2.5554
2020-08-26,2.6028
2020-08-27,2.6483
2020-08-28,2.6612
2020-08-29,2.6631
2020-08-30,2.6631
2020-08-31,2.6631
2020-09-01,2.6548
2020-09-02,2.6393
2020-09-03,2.6459
2020-09-04,2.6451
2020-09-05,2.6342
2020-09-06,2.6342
2020-09-07,2.6342
2020-09-08,2.6365
2020-09-09,2.6356
2020-09-10,2.6329
2020-09-11,2.6158
2020-09-12,2.5992
2020-09-13,2.5992
2020-09-14,2.5992
2020-09-15,2.594
2020-09-16,2.59
2020-09-17,2.5781
2020-09-18,2.5755
2020-09-19,2.5658
2020-09-20,2.5658
2020-09-21,2.5658
2020-09-22,2.5833
2020-09-23,2.5905
2020-09-24,2.5908
2020-09-25,2.6042
2020-09-26,2.5992
2020-09-27,2.5992
2020-09-28,2.5992
