<TICKER> <PER> <DATE> <TIME> <CLOSE>
XAU D 20160430 000000 1 292.5200000
XAU D 20160501 000000 1 292.7800000
XAU D 20160502 000000 1 291.2000000
XAU D 20160503 000000 1 286.2700000
XAU D 20160504 000000 1 279.4000000
XAU D 20160505 000000 1 277.5000000
XAU D 20160506 000000 1 287.4900000
XAU D 20160507 000000 1 288.0300000
XAU D 20160508 000000 1 288.0700000
XAU D 20160509 000000 1 263.6000000
XAU D 20160510 000000 1 265.4000000
XAU D 20160511 000000 1 276.9400000
XAU D 20160512 000000 1 263.3000000
XAU D 20160513 000000 1 272.7000000
XAU D 20160514 000000 1 272.4500000
XAU D 20160515 000000 1 272.8400000
XAU D 20160516 000000 1 273.9200000
XAU D 20160517 000000 1 278.6700000
XAU D 20160518 000000 1 258.3000000
XAU D 20160519 000000 1 254.5000000
XAU D 20160520 000000 1 251.8900000
XAU D 20160521 000000 1 251.9500000
XAU D 20160522 000000 1 251.7400000
XAU D 20160523 000000 1 248.7000000
XAU D 20160524 000000 1 227.0000000
XAU D 20160525 000000 1 224.2000000
XAU D 20160526 000000 1 219.3800000
XAU D 20160527 000000 1 212.6700000
XAU D 20160528 000000 1 212.7000000
XAU D 20160530 000000 1 204.9900000
XAU D 20160531 000000 1 215.0000000
XAU D 20160601 000000 1 212.7500000
XAU D 20160602 000000 1 210.7900000
XAU D 20160603 000000 1 244.0000000
XAU D 20160604 000000 1 243.8200000
XAU D 20160605 000000 1 244.0600000
XAU D 20160606 000000 1 245.0000000
XAU D 20160607 000000 1 243.6400000
XAU D 20160608 000000 1 262.5000000
XAU D 20160609 000000 1 269.5000000
XAU D 20160610 000000 1 273.5500000
XAU D 20160611 000000 1 273.3800000
XAU D 20160612 000000 1 273.4300000
XAU D 20160613 000000 1 283.5000000
XAU D 20160614 000000 1 285.3900000
XAU D 20160615 000000 1 291.3600000
XAU D 20160616 000000 1 278.3900000
XAU D 20160617 000000 1 298.3300000
XAU D 20160618 000000 1 298.1800000
XAU D 20160619 000000 1 298.3200000
XAU D 20160620 000000 1 289.5700000
XAU D 20160621 000000 1 267.7000000
XAU D 20160622 000000 1 265.9000000
XAU D 20160623 000000 1 256.3200000
XAU D 20160624 000000 1 315.1800000
XAU D 20160625 000000 1 315.1300000
XAU D 20160627 000000 1 324.3000000
XAU D 20160628 000000 1 311.7000000
XAU D 20160629 000000 1 318.8000000
XAU D 20160630 000000 1 321.7500000
XAU D 20160701 000000 1 340.6700000
XAU D 20160702 000000 1 340.6200000
XAU D 20160703 000000 1 341.2400000
XAU D 20160704 000000 1 350.7300000
XAU D 20160705 000000 1 355.9500000
XAU D 20160706 000000 1 363.5000000
XAU D 20160707 000000 1 360.0000000
XAU D 20160708 000000 1 366.0000000
XAU D 20160709 000000 1 365.8500000
XAU D 20160710 000000 1 366.0600000
XAU D 20160711 000000 1 355.1000000
XAU D 20160712 000000 1 332.8000000
XAU D 20160713 000000 1 342.1900000
XAU D 20160714 000000 1 335.1000000
XAU D 20160715 000000 1 337.2000000
XAU D 20160716 000000 1 337.2900000
XAU D 20160717 000000 1 337.2900000
XAU D 20160718 000000 1 328.7200000
XAU D 20160719 000000 1 331.7000000
XAU D 20160720 000000 1 315.6000000
XAU D 20160721 000000 1 330.7400000
XAU D 20160722 000000 1 321.7600000
XAU D 20160723 000000 1 321.9000000
XAU D 20160724 000000 1 321.7400000
XAU D 20160725 000000 1 315.3000000
XAU D 20160726 000000 1 320.0000000
XAU D 20160727 000000 1 339.7800000
XAU D 20160728 000000 1 335.3000000
XAU D 20160729 000000 1 350.3400000
XAU D 20160730 000000 1 350.5700000
XAU D 20160731 000000 1 350.8000000
XAU D 20160801 000000 1 352.5200000
XAU D 20160802 000000 1 363.6000000
XAU D 20160803 000000 1 357.9000000
XAU D 20160804 000000 1 360.9000000
XAU D 20160805 000000 1 335.5000000
XAU D 20160806 000000 1 335.3500000
XAU D 20160807 000000 1 335.9300000
XAU D 20160808 000000 1 335.1000000
XAU D 20160809 000000 1 340.5000000
XAU D 20160810 000000 1 346.4000000
XAU D 20160811 000000 1 338.3000000
XAU D 20160812 000000 1 335.2700000
XAU D 20160813 000000 1 335.4900000
XAU D 20160815 000000 1 339.1000000
XAU D 20160816 000000 1 345.8000000
XAU D 20160817 000000 1 348.4000000
XAU D 20160818 000000 1 351.9000000
XAU D 20160819 000000 1 341.5200000
XAU D 20160820 000000 1 340.9000000
XAU D 20160821 000000 1 340.9000000
XAU D 20160822 000000 1 338.5700000
XAU D 20160823 000000 1 337.1100000
XAU D 20160824 000000 1 323.8000000
XAU D 20160825 000000 1 321.8000000
XAU D 20160826 000000 1 320.6200000
XAU D 20160827 000000 1 320.5900000
XAU D 20160828 000000 1 320.7400000
XAU D 20160829 000000 1 323.3300000
XAU D 20160830 000000 1 310.9000000
XAU D 20160831 000000 1 308.7200000
XAU D 20160901 000000 1 313.2000000
XAU D 20160902 000000 1 324.7300000
XAU D 20160903 000000 1 327.2000000
XAU D 20160904 000000 1 324.6100000
XAU D 20160905 000000 1 327.4000000
XAU D 20160906 000000 1 349.8000000
XAU D 20160907 000000 1 344.8000000
XAU D 20160908 000000 1 337.7700000
XAU D 20160909 000000 1 327.5100000
XAU D 20160911 000000 1 327.7400000
XAU D 20160912 000000 1 327.5000000
XAU D 20160913 000000 1 318.7000000
XAU D 20160914 000000 1 322.7000000
XAU D 20160915 000000 1 314.4000000
XAU D 20160916 000000 1 309.8800000
XAU D 20160917 000000 1 309.8500000
XAU D 20160918 000000 1 309.8700000
XAU D 20160919 000000 1 312.9000000
XAU D 20160920 000000 1 314.6000000
XAU D 20160921 000000 1 334.8000000
XAU D 20160922 000000 1 336.7000000
XAU D 20160923 000000 1 337.3400000
XAU D 20160924 000000 1 337.1900000
XAU D 20160925 000000 1 337.0800000
XAU D 20160926 000000 1 337.6000000
XAU D 20160927 000000 1 325.7400000
XAU D 20160928 000000 1 321.1300000
XAU D 20160929 000000 1 320.1300000
XAU D 20160930 000000 1 315.6400000
XAU D 20161001 000000 1 315.5000000
XAU D 20161002 000000 1 315.5600000
XAU D 20161003 000000 1 311.5300000
XAU D 20161004 000000 1 268.3000000
XAU D 20161005 000000 1 266.5300000
XAU D 20161006 000000 1 253.8500000
XAU D 20161007 000000 1 257.3900000
XAU D 20161008 000000 1 257.2900000
XAU D 20161009 000000 1 256.5400000
XAU D 20161010 000000 1 259.3000000
XAU D 20161011 000000 1 252.3000000
XAU D 20161012 000000 1 255.0000000
XAU D 20161013 000000 1 257.8000000
XAU D 20161014 000000 1 249.7000000
XAU D 20161015 000000 1 250.0000000
XAU D 20161016 000000 1 250.3600000
XAU D 20161017 000000 1 255.2500000
XAU D 20161018 000000 1 262.1000000
XAU D 20161019 000000 1 268.9000000
XAU D 20161020 000000 1 265.3000000
XAU D 20161021 000000 1 266.2000000
XAU D 20161022 000000 1 265.7100000
XAU D 20161024 000000 1 263.9500000
XAU D 20161025 000000 1 273.5000000
XAU D 20161026 000000 1 266.8000000
XAU D 20161027 000000 1 268.2000000
XAU D 20161028 000000 1 275.5300000
XAU D 20161029 000000 1 275.3300000
XAU D 20161030 000000 1 275.5700000
XAU D 20161031 000000 1 277.0000000
XAU D 20161101 000000 1 287.7000000
XAU D 20161102 000000 1 296.8200000
XAU D 20161103 000000 1 302.3400000
XAU D 20161104 000000 1 304.4300000
XAU D 20161105 000000 1 303.7000000
XAU D 20161107 000000 1 280.8500000
XAU D 20161108 000000 1 275.6300000
XAU D 20161109 000000 1 274.6100000
XAU D 20161110 000000 1 256.3000000
XAU D 20161111 000000 1 227.6200000
XAU D 20161112 000000 1 226.9800000
XAU D 20161113 000000 1 227.1000000
XAU D 20161114 000000 1 218.0600000
XAU D 20161115 000000 1 227.9400000
XAU D 20161116 000000 1 224.9000000
XAU D 20161117 000000 1 218.3700000
XAU D 20161118 000000 1 208.0700000
XAU D 20161119 000000 1 208.2000000
XAU D 20161121 000000 1 212.3000000
XAU D 20161122 000000 1 211.9300000
XAU D 20161123 000000 1 187.7900000
XAU D 20161124 000000 1 183.8600000
XAU D 20161125 000000 1 183.8000000
XAU D 20161126 000000 1 183.7000000
XAU D 20161127 000000 1 183.7000000
XAU D 20161128 000000 1 193.3400000
XAU D 20161129 000000 1 188.4100000
XAU D 20161130 000000 1 172.8600000
XAU D 20161201 000000 1 170.1600000
XAU D 20161202 000000 1 175.7400000
XAU D 20161203 000000 1 176.5100000
XAU D 20161204 000000 1 177.0300000
XAU D 20161205 000000 1 169.9100000
XAU D 20161206 000000 1 169.0300000
XAU D 20161207 000000 1 173.0000000
XAU D 20161208 000000 1 170.7300000
XAU D 20161209 000000 1 158.4400000
XAU D 20161210 000000 1 157.9300000
XAU D 20161212 000000 1 162.2800000
XAU D 20161213 000000 1 158.5400000
XAU D 20161214 000000 1 142.3500000
XAU D 20161215 000000 1 126.7100000
XAU D 20161216 000000 1 133.3300000
XAU D 20161217 000000 1 134.7100000
XAU D 20161218 000000 1 134.4700000
XAU D 20161219 000000 1 139.0800000
XAU D 20161220 000000 1 131.3800000
XAU D 20161221 000000 1 131.4700000
XAU D 20161222 000000 1 128.7300000
XAU D 20161223 000000 1 132.0300000
XAU D 20161224 000000 1 133.6800000
XAU D 20161225 000000 1 133.1700000
XAU D 20161227 000000 1 138.9600000
XAU D 20161228 000000 1 141.7800000
XAU D 20161229 000000 1 156.6800000
XAU D 20161230 000000 1 150.3400000
XAU D 20161231 000000 1 150.6200000
XAU D 20170103 000000 1 159.2700000
XAU D 20170104 000000 1 163.5500000
XAU D 20170105 000000 1 181.0400000
XAU D 20170106 000000 1 172.8800000
XAU D 20170107 000000 1 172.1300000
XAU D 20170108 000000 1 172.1400000
XAU D 20170109 000000 1 182.4900000
XAU D 20170110 000000 1 187.1300000
XAU D 20170111 000000 1 190.7100000
XAU D 20170112 000000 1 195.1800000
XAU D 20170113 000000 1 198.1300000
XAU D 20170114 000000 1 197.0000000
XAU D 20170115 000000 1 197.1700000
XAU D 20170116 000000 1 202.6200000
XAU D 20170117 000000 1 215.5900000
XAU D 20170118 000000 1 205.2900000
XAU D 20170119 000000 1 204.5700000
XAU D 20170120 000000 1 207.4400000
XAU D 20170121 000000 1 209.6700000
XAU D 20170123 000000 1 215.3500000
XAU D 20170124 000000 1 209.7700000
XAU D 20170125 000000 1 199.8700000
XAU D 20170126 000000 1 188.9800000
XAU D 20170127 000000 1 190.8000000
XAU D 20170128 000000 1 190.6000000
XAU D 20170129 000000 1 191.0900000
XAU D 20170130 000000 1 195.6000000
XAU D 20170131 000000 1 212.0400000
XAU D 20170201 000000 1 208.8200000
XAU D 20170202 000000 1 215.5800000
XAU D 20170203 000000 1 218.9700000
XAU D 20170204 000000 1 220.2000000
XAU D 20170205 000000 1 220.0900000
XAU D 20170206 000000 1 234.9500000
XAU D 20170207 000000 1 232.8900000
XAU D 20170208 000000 1 240.4300000
XAU D 20170209 000000 1 231.4200000
XAU D 20170210 000000 1 234.0100000
XAU D 20170211 000000 1 233.0500000
XAU D 20170212 000000 1 233.2800000
XAU D 20170213 000000 1 225.8900000
XAU D 20170214 000000 1 227.3800000
XAU D 20170215 000000 1 232.6600000
XAU D 20170216 000000 1 239.3800000
XAU D 20170217 000000 1 235.5800000
XAU D 20170218 000000 1 234.2100000
XAU D 20170219 000000 1 234.3900000
XAU D 20170220 000000 1 237.1800000
XAU D 20170221 000000 1 236.1700000
XAU D 20170222 000000 1 237.9300000
XAU D 20170223 000000 1 248.7200000
XAU D 20170224 000000 1 256.6400000
XAU D 20170225 000000 1 256.4000000
XAU D 20170226 000000 1 256.6500000
XAU D 20170227 000000 1 251.0400000
XAU D 20170228 000000 1 251.5100000
XAU D 20170301 000000 1 249.6300000
XAU D 20170302 000000 1 234.8400000
XAU D 20170303 000000 1 234.1200000
XAU D 20170304 000000 1 234.4700000
XAU D 20170305 000000 1 234.4700000
XAU D 20170306 000000 1 225.8700000
XAU D 20170307 000000 1 215.7200000
XAU D 20170308 000000 1 208.5400000
XAU D 20170309 000000 1 201.9600000
XAU D 20170310 000000 1 204.0700000
XAU D 20170311 000000 1 204.3000000
XAU D 20170312 000000 1 204.3000000
XAU D 20170313 000000 1 203.8900000
XAU D 20170314 000000 1 198.7500000
XAU D 20170315 000000 1 219.1600000
XAU D 20170316 000000 1 225.9800000
XAU D 20170317 000000 1 228.7000000
XAU D 20170318 000000 1 228.6000000
XAU D 20170319 000000 1 229.0100000
XAU D 20170320 000000 1 234.1000000
XAU D 20170321 000000 1 244.3000000
XAU D 20170322 000000 1 248.5000000
XAU D 20170323 000000 1 245.0000000
XAU D 20170324 000000 1 243.1500000
XAU D 20170325 000000 1 243.1300000
XAU D 20170327 000000 1 254.2000000
XAU D 20170328 000000 1 251.6000000
XAU D 20170329 000000 1 253.0600000
XAU D 20170330 000000 1 242.3000000
XAU D 20170331 000000 1 248.8200000
XAU D 20170401 000000 1 248.7800000
XAU D 20170402 000000 1 248.6000000
XAU D 20170403 000000 1 253.2000000
XAU D 20170404 000000 1 255.7500000
XAU D 20170405 000000 1 255.2300000
XAU D 20170406 000000 1 251.7000000
XAU D 20170407 000000 1 254.0800000
XAU D 20170408 000000 1 253.5000000
XAU D 20170409 000000 1 253.8400000
XAU D 20170410 000000 1 254.6000000
XAU D 20170411 000000 1 274.4000000
XAU D 20170412 000000 1 286.6000000
XAU D 20170413 000000 1 286.9100000
XAU D 20170414 000000 1 287.1600000
XAU D 20170416 000000 1 287.2200000
XAU D 20170417 000000 1 284.5000000
XAU D 20170418 000000 1 289.4000000
XAU D 20170419 000000 1 280.1000000
XAU D 20170420 000000 1 281.8000000
XAU D 20170421 000000 1 284.2300000
XAU D 20170422 000000 1 284.0300000
XAU D 20170423 000000 1 284.0300000
XAU D 20170424 000000 1 276.0000000
XAU D 20170425 000000 1 263.9000000
XAU D 20170426 000000 1 269.0000000
XAU D 20170427 000000 1 264.2000000
XAU D 20170428 000000 1 267.7800000
XAU D 20170429 000000 1 267.9100000
XAU D 20170430 000000 1 267.6100000
XAU D 20170501 000000 1 256.4000000
XAU D 20170502 000000 1 256.7000000
XAU D 20170503 000000 1 237.9000000
XAU D 20170504 000000 1 227.8000000
XAU D 20170505 000000 1 228.0400000
XAU D 20170506 000000 1 228.0400000
XAU D 20170508 000000 1 226.0000000
XAU D 20170509 000000 1 221.0400000
XAU D 20170510 000000 1 218.7700000
XAU D 20170511 000000 1 224.8000000
XAU D 20170512 000000 1 227.8200000
XAU D 20170513 000000 1 227.9300000
XAU D 20170514 000000 1 227.9000000
XAU D 20170515 000000 1 230.1900000
XAU D 20170516 000000 1 236.8000000
XAU D 20170517 000000 1 261.2000000
XAU D 20170518 000000 1 247.0000000
XAU D 20170519 000000 1 255.4100000
XAU D 20170520 000000 1 255.0000000
XAU D 20170521 000000 1 255.0000000
XAU D 20170522 000000 1 260.4000000
XAU D 20170523 000000 1 251.0000000
XAU D 20170524 000000 1 258.6000000
XAU D 20170525 000000 1 255.6000000
XAU D 20170526 000000 1 266.6700000
XAU D 20170527 000000 1 266.7500000
XAU D 20170528 000000 1 266.4600000
XAU D 20170529 000000 1 266.3900000
XAU D 20170530 000000 1 262.9000000
XAU D 20170531 000000 1 268.7000000
XAU D 20170601 000000 1 265.8000000
XAU D 20170602 000000 1 278.6100000
XAU D 20170603 000000 1 278.7700000
XAU D 20170604 000000 1 278.7700000
XAU D 20170605 000000 1 279.4000000
XAU D 20170606 000000 1 293.8800000
XAU D 20170607 000000 1 286.7300000
XAU D 20170608 000000 1 277.8300000
XAU D 20170609 000000 1 266.3700000
XAU D 20170610 000000 1 265.9000000
XAU D 20170611 000000 1 266.2000000
XAU D 20170612 000000 1 265.8000000
XAU D 20170613 000000 1 266.5000000
XAU D 20170614 000000 1 260.5700000
XAU D 20170615 000000 1 253.9000000
XAU D 20170616 000000 1 253.6100000
XAU D 20170617 000000 1 253.1000000
XAU D 20170618 000000 1 253.4100000
XAU D 20170619 000000 1 243.6000000
XAU D 20170620 000000 1 242.9000000
XAU D 20170621 000000 1 246.4000000
XAU D 20170622 000000 1 250.2000000
XAU D 20170623 000000 1 256.2400000
XAU D 20170624 000000 1 256.4000000
XAU D 20170625 000000 1 256.6500000
XAU D 20170626 000000 1 244.3300000
XAU D 20170627 000000 1 246.7200000
XAU D 20170628 000000 1 249.1000000
XAU D 20170629 000000 1 245.2400000
XAU D 20170630 000000 1 241.3700000
XAU D 20170701 000000 1 241.3300000
XAU D 20170702 000000 1 241.0800000
XAU D 20170703 000000 1 219.9000000
XAU D 20170704 000000 1 223.6900000
XAU D 20170705 000000 1 226.4700000
XAU D 20170706 000000 1 225.1000000
XAU D 20170707 000000 1 212.7300000
XAU D 20170708 000000 1 212.4900000
XAU D 20170709 000000 1 212.4900000
XAU D 20170710 000000 1 214.1000000
XAU D 20170711 000000 1 217.6000000
XAU D 20170712 000000 1 220.3000000
XAU D 20170713 000000 1 217.4000000
XAU D 20170714 000000 1 228.3200000
XAU D 20170715 000000 1 228.5500000
XAU D 20170716 000000 1 228.2200000
XAU D 20170717 000000 1 234.0000000
XAU D 20170718 000000 1 242.3000000
XAU D 20170719 000000 1 240.9400000
XAU D 20170720 000000 1 244.3000000
XAU D 20170721 000000 1 254.6300000
XAU D 20170722 000000 1 254.5600000
XAU D 20170723 000000 1 254.5600000
XAU D 20170724 000000 1 255.0700000
XAU D 20170725 000000 1 249.7000000
XAU D 20170726 000000 1 260.5000000
XAU D 20170727 000000 1 258.9000000
XAU D 20170728 000000 1 269.1900000
XAU D 20170729 000000 1 268.7000000
XAU D 20170730 000000 1 269.1200000
XAU D 20170731 000000 1 269.1400000
XAU D 20170801 000000 1 268.7000000
XAU D 20170802 000000 1 266.4000000
XAU D 20170803 000000 1 268.1800000
XAU D 20170804 000000 1 258.4300000
XAU D 20170805 000000 1 258.4000000
XAU D 20170806 000000 1 258.2900000
XAU D 20170807 000000 1 257.7000000
XAU D 20170808 000000 1 260.7000000
XAU D 20170809 000000 1 277.0700000
XAU D 20170810 000000 1 286.1000000
XAU D 20170811 000000 1 289.0400000
XAU D 20170812 000000 1 288.7700000
XAU D 20170813 000000 1 288.7700000
XAU D 20170814 000000 1 281.9000000
XAU D 20170815 000000 1 271.0300000
XAU D 20170816 000000 1 282.9000000
XAU D 20170817 000000 1 287.8900000
XAU D 20170818 000000 1 283.7400000
XAU D 20170819 000000 1 283.5800000
XAU D 20170820 000000 1 283.9700000
XAU D 20170821 000000 1 291.4600000
XAU D 20170822 000000 1 284.9000000
XAU D 20170823 000000 1 290.7300000
XAU D 20170824 000000 1 286.2000000
XAU D 20170825 000000 1 290.9100000
XAU D 20170826 000000 1 291.2400000
XAU D 20170827 000000 1 290.5900000
XAU D 20170828 000000 1 309.8000000
XAU D 20170829 000000 1 308.9000000
XAU D 20170830 000000 1 308.5000000
XAU D 20170831 000000 1 321.0000000
XAU D 20170901 000000 1 324.6100000
XAU D 20170902 000000 1 324.6500000
XAU D 20170903 000000 1 324.6500000
XAU D 20170904 000000 1 333.4100000
XAU D 20170905 000000 1 339.5000000
XAU D 20170906 000000 1 334.0000000
XAU D 20170907 000000 1 349.0000000
XAU D 20170908 000000 1 346.0500000
XAU D 20170909 000000 1 346.0800000
XAU D 20170910 000000 1 346.0800000
XAU D 20170911 000000 1 327.0500000
XAU D 20170912 000000 1 331.7000000
XAU D 20170913 000000 1 322.5000000
XAU D 20170914 000000 1 329.5000000
XAU D 20170915 000000 1 319.8500000
XAU D 20170916 000000 1 319.7000000
XAU D 20170917 000000 1 319.7300000
XAU D 20170918 000000 1 307.3000000
XAU D 20170919 000000 1 310.9000000
XAU D 20170920 000000 1 300.8000000
XAU D 20170921 000000 1 291.0000000
XAU D 20170922 000000 1 296.9300000
XAU D 20170923 000000 1 296.7800000
XAU D 20170924 000000 1 296.8500000
XAU D 20170925 000000 1 310.3700000
XAU D 20170926 000000 1 293.7300000
XAU D 20170927 000000 1 282.3700000
XAU D 20170928 000000 1 286.7800000
XAU D 20170929 000000 1 279.7500000
XAU D 20170930 000000 1 279.5700000
XAU D 20171001 000000 1 279.7200000
XAU D 20171002 000000 1 270.8000000
XAU D 20171003 000000 1 271.5000000
XAU D 20171004 000000 1 274.7000000
XAU D 20171005 000000 1 268.0000000
XAU D 20171006 000000 1 276.1400000
XAU D 20171007 000000 1 276.2100000
XAU D 20171008 000000 1 275.9200000
XAU D 20171009 000000 1 283.8000000
XAU D 20171010 000000 1 287.5600000
XAU D 20171011 000000 1 291.7000000
XAU D 20171012 000000 1 293.5000000
XAU D 20171013 000000 1 304.1000000
XAU D 20171014 000000 1 304.3000000
XAU D 20171015 000000 1 303.2300000
XAU D 20171016 000000 1 294.9000000
XAU D 20171017 000000 1 285.1000000
XAU D 20171018 000000 1 280.9000000
XAU D 20171019 000000 1 289.8000000
XAU D 20171020 000000 1 280.1100000
XAU D 20171021 000000 1 279.8900000
XAU D 20171022 000000 1 280.0400000
XAU D 20171023 000000 1 281.8700000
XAU D 20171024 000000 1 276.6000000
XAU D 20171025 000000 1 277.4000000
XAU D 20171026 000000 1 266.9000000
XAU D 20171027 000000 1 273.4200000
XAU D 20171028 000000 1 272.7600000
XAU D 20171029 000000 1 273.5800000
XAU D 20171030 000000 1 276.3000000
XAU D 20171031 000000 1 270.9100000
XAU D 20171101 000000 1 274.6000000
XAU D 20171102 000000 1 275.5800000
XAU D 20171103 000000 1 269.5300000
XAU D 20171104 000000 1 269.4200000
XAU D 20171105 000000 1 269.4800000
XAU D 20171106 000000 1 280.9200000
XAU D 20171107 000000 1 276.2200000
XAU D 20171108 000000 1 280.7200000
XAU D 20171109 000000 1 286.1100000
XAU D 20171110 000000 1 275.5800000
XAU D 20171111 000000 1 275.3400000
XAU D 20171112 000000 1 275.3500000
XAU D 20171113 000000 1 277.5150000
XAU D 20171114 000000 1 280.2790000
XAU D 20171115 000000 1 278.4800000
XAU D 20171116 000000 1 278.5140000
XAU D 20171117 000000 1 293.7200000
XAU D 20171118 000000 1 293.5500000
XAU D 20171119 000000 1 293.7900000
XAU D 20171120 000000 1 277.1870000
XAU D 20171121 000000 1 279.6610000
XAU D 20171122 000000 1 291.4380000
XAU D 20171123 000000 1 290.6800000
XAU D 20171124 000000 1 287.9300000
XAU D 20171125 000000 1 287.3000000
XAU D 20171126 000000 1 288.4100000
XAU D 20171127 000000 1 293.8400000
XAU D 20171128 000000 1 293.2600000
XAU D 20171129 000000 1 285.0000000
XAU D 20171130 000000 1 274.8330000
XAU D 20171201 000000 1 280.6000000
XAU D 20171202 000000 1 279.9900000
XAU D 20171203 000000 1 279.9300000
XAU D 20171204 000000 1 276.2700000
XAU D 20171205 000000 1 266.8200000
XAU D 20171206 000000 1 264.6020000
XAU D 20171207 000000 1 248.1000000
XAU D 20171208 000000 1 247.9000000
XAU D 20171209 000000 1 248.0000000
XAU D 20171210 000000 1 248.0800000
XAU D 20171211 000000 1 242.7100000
XAU D 20171212 000000 1 244.3250000
XAU D 20171213 000000 1 255.0400000
XAU D 20171214 000000 1 253.0000000
XAU D 20171215 000000 1 255.6400000
XAU D 20171216 000000 1 254.8200000
XAU D 20171217 000000 1 254.7200000
XAU D 20171218 000000 1 261.3900000
XAU D 20171219 000000 1 262.2280000
XAU D 20171220 000000 1 265.3500000
XAU D 20171221 000000 1 267.4820000
XAU D 20171222 000000 1 273.9400000
XAU D 20171223 000000 1 274.4700000
XAU D 20171224 000000 1 274.5000000
XAU D 20171225 000000 1 274.5000000
XAU D 20171226 000000 1 282.6700000
XAU D 20171227 000000 1 287.7940000
XAU D 20171228 000000 1 294.3630000
XAU D 20171229 000000 1 303.2000000
XAU D 20171230 000000 1 302.5400000
XAU D 20171231 000000 1 302.6300000
XAU D 20180101 000000 1 302.6100000
XAU D 20180102 000000 1 318.1400000
XAU D 20180103 000000 1 314.8600000
XAU D 20180104 000000 1 321.7700000
XAU D 20180105 000000 1 320.3610000
XAU D 20180106 000000 1 318.8800000
XAU D 20180107 000000 1 318.9200000
XAU D 20180108 000000 1 319.9000000
XAU D 20180109 000000 1 313.8800000
XAU D 20180110 000000 1 317.4100000
XAU D 20180111 000000 1 321.7100000
XAU D 20180112 000000 1 338.0310000
XAU D 20180113 000000 1 337.1400000
XAU D 20180114 000000 1 337.2200000
XAU D 20180115 000000 1 339.5500000
XAU D 20180116 000000 1 339.7190000
XAU D 20180117 000000 1 329.1460000
XAU D 20180118 000000 1 326.1200000
XAU D 20180119 000000 1 332.1900000
XAU D 20180120 000000 1 331.4600000
XAU D 20180121 000000 1 331.3400000
XAU D 20180122 000000 1 334.6290000
XAU D 20180123 000000 1 340.8510000
XAU D 20180124 000000 1 357.6310000
XAU D 20180125 000000 1 348.2800000
XAU D 20180126 000000 1 349.4180000
XAU D 20180127 000000 1 349.1700000
XAU D 20180128 000000 1 349.7900000
XAU D 20180129 000000 1 341.8200000
XAU D 20180130 000000 1 336.5890000
XAU D 20180131 000000 1 345.6000000
XAU D 20180201 000000 1 349.7000000
XAU D 20180202 000000 1 331.7400000
XAU D 20180203 000000 1 332.4500000
XAU D 20180204 000000 1 332.6300000
XAU D 20180205 000000 1 335.9620000
XAU D 20180206 000000 1 321.6800000
XAU D 20180207 000000 1 315.1730000
XAU D 20180208 000000 1 317.3010000
XAU D 20180209 000000 1 314.7220000
XAU D 20180210 000000 1 316.1500000
XAU D 20180211 000000 1 315.9300000
XAU D 20180212 000000 1 321.2510000
XAU D 20180213 000000 1 329.0300000
XAU D 20180214 000000 1 351.8480000
XAU D 20180215 000000 1 353.3080000
XAU D 20180216 000000 1 348.5000000
XAU D 20180217 000000 1 346.4600000
XAU D 20180218 000000 1 346.8700000
XAU D 20180219 000000 1 346.2900000
XAU D 20180220 000000 1 330.7000000
XAU D 20180221 000000 1 324.6360000
XAU D 20180222 000000 1 331.3200000
XAU D 20180223 000000 1 329.3360000
XAU D 20180224 000000 1 328.2200000
XAU D 20180225 000000 1 328.3400000
XAU D 20180226 000000 1 333.1400000
XAU D 20180227 000000 1 318.6700000
XAU D 20180228 000000 1 317.3910000
XAU D 20180301 000000 1 314.9710000
XAU D 20180302 000000 1 321.8100000
XAU D 20180303 000000 1 322.3000000
XAU D 20180304 000000 1 322.2700000
XAU D 20180305 000000 1 319.6800000
XAU D 20180306 000000 1 333.7600000
XAU D 20180307 000000 1 325.0910000
XAU D 20180308 000000 1 322.2000000
XAU D 20180309 000000 1 323.3800000
XAU D 20180310 000000 1 323.0600000
XAU D 20180311 000000 1 323.2700000
XAU D 20180312 000000 1 322.6400000
XAU D 20180313 000000 1 325.9700000
XAU D 20180314 000000 1 324.3900000
XAU D 20180315 000000 1 315.9700000
XAU D 20180316 000000 1 314.0820000
XAU D 20180317 000000 1 313.8000000
XAU D 20180318 000000 1 313.6200000
XAU D 20180319 000000 1 316.4600000
XAU D 20180320 000000 1 310.9300000
XAU D 20180321 000000 1 331.9500000
XAU D 20180322 000000 1 328.8560000
XAU D 20180323 000000 1 346.6300000
XAU D 20180324 000000 1 346.9200000
XAU D 20180325 000000 1 346.9900000
XAU D 20180326 000000 1 353.4000000
XAU D 20180327 000000 1 344.8200000
XAU D 20180328 000000 1 324.8000000
XAU D 20180329 000000 1 325.0300000
XAU D 20180330 000000 1 325.0300000
XAU D 20180331 000000 1 325.0300000
XAU D 20180401 000000 1 325.0600000
XAU D 20180402 000000 1 341.2000000
XAU D 20180403 000000 1 332.6000000
XAU D 20180404 000000 1 332.8000000
XAU D 20180405 000000 1 326.3000000
XAU D 20180406 000000 1 333.0900000
XAU D 20180407 000000 1 333.4100000
XAU D 20180408 000000 1 333.1100000
XAU D 20180409 000000 1 336.2000000
XAU D 20180410 000000 1 339.3100000
XAU D 20180411 000000 1 353.2000000
XAU D 20180412 000000 1 334.8000000
