<TICKER> <PER> <DATE> <TIME> <CLOSE>
USDRUB D 20160324 000000 68.1412000
USDRUB D 20160325 000000 68.6952000
USDRUB D 20160326 000000 68.4294000
USDRUB D 20160327 000000 68.5845000
USDRUB D 20160328 000000 68.7260000
USDRUB D 20160329 000000 68.3095000
USDRUB D 20160330 000000 67.5620000
USDRUB D 20160331 000000 66.9688000
USDRUB D 20160401 000000 67.8695000
USDRUB D 20160402 000000 67.6804000
USDRUB D 20160403 000000 67.2922000
USDRUB D 20160404 000000 68.5495000
USDRUB D 20160405 000000 68.5451000
USDRUB D 20160406 000000 67.4994000
USDRUB D 20160407 000000 67.7238000
USDRUB D 20160408 000000 67.0000000
USDRUB D 20160409 000000 67.0913000
USDRUB D 20160410 000000 67.3540000
USDRUB D 20160411 000000 66.4995000
USDRUB D 20160412 000000 65.3724000
USDRUB D 20160413 000000 65.9319000
USDRUB D 20160414 000000 65.9402000
USDRUB D 20160415 000000 65.6401000
USDRUB D 20160416 000000 66.4619000
USDRUB D 20160417 000000 67.1379000
USDRUB D 20160418 000000 66.2658000
USDRUB D 20160419 000000 65.6229000
USDRUB D 20160420 000000 64.9751000
USDRUB D 20160421 000000 66.5855000
USDRUB D 20160422 000000 66.5000000
USDRUB D 20160423 000000 66.5243000
USDRUB D 20160424 000000 66.8318000
USDRUB D 20160425 000000 66.2704000
USDRUB D 20160426 000000 65.3295000
USDRUB D 20160427 000000 64.8878000
USDRUB D 20160428 000000 64.6146000
USDRUB D 20160429 000000 64.7650000
USDRUB D 20160430 000000 64.9833000
USDRUB D 20160501 000000 64.7979000
USDRUB D 20160502 000000 65.1700000
USDRUB D 20160503 000000 66.0461000
USDRUB D 20160504 000000 66.4810000
USDRUB D 20160505 000000 65.5182000
USDRUB D 20160506 000000 65.3483000
USDRUB D 20160507 000000 65.8485000
USDRUB D 20160508 000000 65.8797000
USDRUB D 20160509 000000 65.6630000
USDRUB D 20160510 000000 66.0510000
USDRUB D 20160511 000000 64.8450000
USDRUB D 20160512 000000 63.0851000
USDRUB D 20160513 000000 65.3860000
USDRUB D 20160514 000000 65.3313000
USDRUB D 20160515 000000 66.3125000
USDRUB D 20160516 000000 64.7940000
USDRUB D 20160517 000000 64.5270000
USDRUB D 20160518 000000 65.9610000
USDRUB D 20160519 000000 66.4940000
USDRUB D 20160520 000000 66.7800000
USDRUB D 20160521 000000 66.8316000
USDRUB D 20160522 000000 65.8670000
USDRUB D 20160523 000000 66.7170000
USDRUB D 20160524 000000 66.0614000
USDRUB D 20160525 000000 64.6346000
USDRUB D 20160526 000000 65.4602000
USDRUB D 20160527 000000 64.2489000
USDRUB D 20160528 000000 66.0308000
USDRUB D 20160530 000000 65.5911000
USDRUB D 20160531 000000 66.0515000
USDRUB D 20160601 000000 66.9280000
USDRUB D 20160602 000000 66.8960000
USDRUB D 20160603 000000 64.4067000
USDRUB D 20160604 000000 65.6040000
USDRUB D 20160605 000000 66.4130000
USDRUB D 20160606 000000 65.2540000
USDRUB D 20160607 000000 64.5050000
USDRUB D 20160608 000000 63.5840000
USDRUB D 20160609 000000 64.2770000
USDRUB D 20160610 000000 64.6784000
USDRUB D 20160611 000000 65.3730000
USDRUB D 20160612 000000 63.9957000
USDRUB D 20160613 000000 65.5720000
USDRUB D 20160614 000000 66.0550000
USDRUB D 20160615 000000 65.4920000
USDRUB D 20160616 000000 64.4620000
USDRUB D 20160617 000000 63.8816000
USDRUB D 20160618 000000 64.7922000
USDRUB D 20160619 000000 65.1333000
USDRUB D 20160620 000000 64.0238000
USDRUB D 20160621 000000 63.5529000
USDRUB D 20160622 000000 64.3872000
USDRUB D 20160623 000000 63.4995000
USDRUB D 20160624 000000 63.5931000
USDRUB D 20160625 000000 65.1480000
USDRUB D 20160626 000000 65.2455000
USDRUB D 20160627 000000 65.3630000
USDRUB D 20160628 000000 63.9383000
USDRUB D 20160629 000000 63.3994000
USDRUB D 20160630 000000 63.6135000
USDRUB D 20160701 000000 62.9585000
USDRUB D 20160702 000000 63.7755000
USDRUB D 20160703 000000 63.8470000
USDRUB D 20160704 000000 63.8852000
USDRUB D 20160705 000000 64.0008000
USDRUB D 20160706 000000 63.9839000
USDRUB D 20160707 000000 64.4130000
USDRUB D 20160708 000000 62.8515000
USDRUB D 20160709 000000 63.8418000
USDRUB D 20160710 000000 63.8950000
USDRUB D 20160711 000000 63.9210000
USDRUB D 20160712 000000 63.9805000
USDRUB D 20160713 000000 63.7569000
USDRUB D 20160714 000000 62.8970000
USDRUB D 20160715 000000 63.5960000
USDRUB D 20160716 000000 63.6315000
USDRUB D 20160717 000000 63.3858000
USDRUB D 20160718 000000 62.8221000
USDRUB D 20160719 000000 63.4891000
USDRUB D 20160720 000000 63.7050000
USDRUB D 20160721 000000 63.8886000
USDRUB D 20160722 000000 64.8060000
USDRUB D 20160723 000000 64.8103000
USDRUB D 20160724 000000 64.5486000
USDRUB D 20160725 000000 65.3141000
USDRUB D 20160726 000000 65.7180000
USDRUB D 20160727 000000 65.2601000
USDRUB D 20160728 000000 66.6360000
USDRUB D 20160729 000000 65.5983000
USDRUB D 20160730 000000 65.9505000
USDRUB D 20160731 000000 65.6368000
USDRUB D 20160801 000000 66.8977000
USDRUB D 20160802 000000 66.6500000
USDRUB D 20160803 000000 65.9892000
USDRUB D 20160804 000000 66.0124000
USDRUB D 20160805 000000 65.4780000
USDRUB D 20160806 000000 65.4780000
USDRUB D 20160807 000000 66.5209000
USDRUB D 20160808 000000 64.6760000
USDRUB D 20160809 000000 64.7620000
USDRUB D 20160810 000000 65.0116000
USDRUB D 20160811 000000 64.2910000
USDRUB D 20160812 000000 64.7330000
USDRUB D 20160813 000000 64.8091000
USDRUB D 20160814 000000 64.3388000
USDRUB D 20160815 000000 64.0286000
USDRUB D 20160816 000000 63.8040000
USDRUB D 20160817 000000 63.9379000
USDRUB D 20160818 000000 63.6010000
USDRUB D 20160819 000000 63.7830000
USDRUB D 20160820 000000 63.8620000
USDRUB D 20160821 000000 63.8859000
USDRUB D 20160822 000000 64.7555000
USDRUB D 20160823 000000 64.5770000
USDRUB D 20160824 000000 65.1840000
USDRUB D 20160825 000000 64.5464000
USDRUB D 20160826 000000 63.9021000
USDRUB D 20160827 000000 64.7096000
USDRUB D 20160828 000000 64.4620000
USDRUB D 20160829 000000 63.0652000
USDRUB D 20160830 000000 65.3385000
USDRUB D 20160831 000000 65.3545000
USDRUB D 20160901 000000 65.8440000
USDRUB D 20160902 000000 65.0790000
USDRUB D 20160903 000000 65.1250000
USDRUB D 20160904 000000 65.0953000
USDRUB D 20160905 000000 64.7707000
USDRUB D 20160906 000000 64.4750000
USDRUB D 20160907 000000 64.1901000
USDRUB D 20160908 000000 63.8904000
USDRUB D 20160909 000000 64.7270000
USDRUB D 20160910 000000 64.7507000
USDRUB D 20160911 000000 64.6560000
USDRUB D 20160912 000000 64.5171000
USDRUB D 20160913 000000 65.3020000
USDRUB D 20160914 000000 65.1694000
USDRUB D 20160915 000000 64.7060000
USDRUB D 20160916 000000 65.6728000
USDRUB D 20160917 000000 65.2446000
USDRUB D 20160918 000000 66.0982000
USDRUB D 20160919 000000 64.6000000
USDRUB D 20160920 000000 64.6427000
USDRUB D 20160921 000000 63.8960000
USDRUB D 20160922 000000 63.5095000
USDRUB D 20160923 000000 63.8600000
USDRUB D 20160924 000000 64.0019000
USDRUB D 20160925 000000 64.0090000
USDRUB D 20160926 000000 63.8960000
USDRUB D 20160927 000000 63.4950000
USDRUB D 20160928 000000 63.0400000
USDRUB D 20160929 000000 62.9220000
USDRUB D 20160930 000000 62.7910000
USDRUB D 20161001 000000 62.8732000
USDRUB D 20161002 000000 62.9220000
USDRUB D 20161003 000000 62.2044000
USDRUB D 20161004 000000 62.6020000
USDRUB D 20161005 000000 62.2308000
USDRUB D 20161006 000000 61.9920000
USDRUB D 20161007 000000 62.1120000
USDRUB D 20161008 000000 62.2336000
USDRUB D 20161009 000000 62.1994000
USDRUB D 20161010 000000 61.8246000
USDRUB D 20161011 000000 62.6759000
USDRUB D 20161012 000000 62.9991000
USDRUB D 20161013 000000 63.0014000
USDRUB D 20161014 000000 62.8070000
USDRUB D 20161015 000000 62.9605000
USDRUB D 20161016 000000 62.9657000
USDRUB D 20161017 000000 63.0890000
USDRUB D 20161018 000000 62.2779000
USDRUB D 20161019 000000 62.1810000
USDRUB D 20161020 000000 62.2603000
USDRUB D 20161021 000000 62.3060000
USDRUB D 20161022 000000 62.3693000
USDRUB D 20161023 000000 62.3885000
USDRUB D 20161024 000000 62.1461000
USDRUB D 20161025 000000 62.0530000
USDRUB D 20161026 000000 62.6786000
USDRUB D 20161027 000000 62.6996000
USDRUB D 20161028 000000 62.7260000
USDRUB D 20161029 000000 62.9750000
USDRUB D 20161030 000000 62.9808000
USDRUB D 20161031 000000 63.1430000
USDRUB D 20161101 000000 63.2060000
USDRUB D 20161102 000000 63.4720000
USDRUB D 20161103 000000 63.3960000
USDRUB D 20161104 000000 63.6754000
USDRUB D 20161105 000000 64.3588000
USDRUB D 20161106 000000 64.1773000
USDRUB D 20161107 000000 63.6556000
USDRUB D 20161108 000000 63.7608000
USDRUB D 20161109 000000 63.7461000
USDRUB D 20161110 000000 65.0888000
USDRUB D 20161111 000000 65.6366000
USDRUB D 20161112 000000 65.8457000
USDRUB D 20161113 000000 65.8229000
USDRUB D 20161114 000000 65.9878000
USDRUB D 20161115 000000 64.1515000
USDRUB D 20161116 000000 64.3404000
USDRUB D 20161117 000000 64.8502000
USDRUB D 20161118 000000 64.7132000
USDRUB D 20161119 000000 64.7572000
USDRUB D 20161120 000000 64.9634000
USDRUB D 20161121 000000 63.8125000
USDRUB D 20161122 000000 63.7353000
USDRUB D 20161123 000000 64.4035000
USDRUB D 20161124 000000 64.4659000
USDRUB D 20161125 000000 64.8741000
USDRUB D 20161126 000000 64.9310000
USDRUB D 20161127 000000 64.4346000
USDRUB D 20161128 000000 64.8101000
USDRUB D 20161129 000000 65.1939000
USDRUB D 20161130 000000 64.1030000
USDRUB D 20161201 000000 63.9555000
USDRUB D 20161202 000000 63.9005000
USDRUB D 20161203 000000 63.8732000
USDRUB D 20161204 000000 63.9204000
USDRUB D 20161205 000000 63.7645000
USDRUB D 20161206 000000 63.8398000
USDRUB D 20161207 000000 63.2061000
USDRUB D 20161208 000000 63.2853000
USDRUB D 20161209 000000 62.2954000
USDRUB D 20161210 000000 62.4748000
USDRUB D 20161211 000000 62.4340000
USDRUB D 20161212 000000 61.0006000
USDRUB D 20161213 000000 60.5942000
USDRUB D 20161214 000000 62.0721000
USDRUB D 20161215 000000 61.7205000
USDRUB D 20161216 000000 62.0599000
USDRUB D 20161217 000000 62.0824000
USDRUB D 20161218 000000 62.0780000
USDRUB D 20161219 000000 61.8938000
USDRUB D 20161220 000000 61.4588000
USDRUB D 20161221 000000 61.1280000
USDRUB D 20161222 000000 60.9356000
USDRUB D 20161223 000000 61.0655000
USDRUB D 20161224 000000 61.1295000
USDRUB D 20161225 000000 60.9763000
USDRUB D 20161226 000000 60.9399000
USDRUB D 20161227 000000 60.7114000
USDRUB D 20161228 000000 60.3561000
USDRUB D 20161229 000000 60.0519000
USDRUB D 20161230 000000 61.4918000
USDRUB D 20161231 000000 61.3982000
USDRUB D 20170101 000000 61.2830000
USDRUB D 20170102 000000 61.1305000
USDRUB D 20170103 000000 60.9423000
USDRUB D 20170104 000000 60.4532000
USDRUB D 20170105 000000 59.4324000
USDRUB D 20170106 000000 59.6140000
USDRUB D 20170107 000000 59.5988000
USDRUB D 20170108 000000 59.6509000
USDRUB D 20170109 000000 60.0784000
USDRUB D 20170110 000000 60.0723000
USDRUB D 20170111 000000 59.7924000
USDRUB D 20170112 000000 59.3380000
USDRUB D 20170113 000000 59.5888000
USDRUB D 20170114 000000 59.6367000
USDRUB D 20170115 000000 59.6000000
USDRUB D 20170116 000000 59.8499000
USDRUB D 20170117 000000 59.4245000
USDRUB D 20170118 000000 59.4280000
USDRUB D 20170119 000000 59.6470000
USDRUB D 20170120 000000 59.4044000
USDRUB D 20170121 000000 59.6800000
USDRUB D 20170123 000000 59.5160000
USDRUB D 20170124 000000 59.2647000
USDRUB D 20170125 000000 59.5209000
USDRUB D 20170126 000000 60.3817000
USDRUB D 20170127 000000 59.8433000
USDRUB D 20170128 000000 59.7950000
USDRUB D 20170129 000000 59.8387000
USDRUB D 20170130 000000 59.8664000
USDRUB D 20170131 000000 60.1142000
USDRUB D 20170201 000000 60.0636000
USDRUB D 20170202 000000 59.0915000
USDRUB D 20170203 000000 58.9515000
USDRUB D 20170204 000000 59.0062000
USDRUB D 20170205 000000 59.0128000
USDRUB D 20170206 000000 58.8786000
USDRUB D 20170207 000000 59.3512000
USDRUB D 20170208 000000 59.2313000
USDRUB D 20170209 000000 58.9316000
USDRUB D 20170210 000000 58.2541000
USDRUB D 20170211 000000 58.3033000
USDRUB D 20170212 000000 58.2911000
USDRUB D 20170213 000000 57.9679000
USDRUB D 20170214 000000 57.0678000
USDRUB D 20170215 000000 57.2295000
USDRUB D 20170216 000000 57.5370000
USDRUB D 20170217 000000 58.4407000
USDRUB D 20170218 000000 58.3768000
USDRUB D 20170219 000000 58.4800000
USDRUB D 20170220 000000 57.8732000
USDRUB D 20170221 000000 57.4114000
USDRUB D 20170222 000000 58.0799000
USDRUB D 20170223 000000 57.7160000
USDRUB D 20170224 000000 58.4627000
USDRUB D 20170225 000000 58.4910000
USDRUB D 20170226 000000 58.4807000
USDRUB D 20170227 000000 58.1000000
USDRUB D 20170228 000000 58.3132000
USDRUB D 20170301 000000 58.2020000
USDRUB D 20170302 000000 58.8296000
USDRUB D 20170303 000000 58.2314000
USDRUB D 20170304 000000 58.2858000
USDRUB D 20170305 000000 58.2446000
USDRUB D 20170306 000000 58.2100000
USDRUB D 20170307 000000 58.1425000
USDRUB D 20170308 000000 58.8630000
USDRUB D 20170309 000000 59.3202000
USDRUB D 20170310 000000 58.9171000
USDRUB D 20170311 000000 59.0336000
USDRUB D 20170312 000000 58.9283000
USDRUB D 20170313 000000 58.7635000
USDRUB D 20170314 000000 59.1135000
USDRUB D 20170315 000000 58.4737000
USDRUB D 20170316 000000 57.7708000
USDRUB D 20170317 000000 57.1920000
USDRUB D 20170318 000000 57.2208000
USDRUB D 20170319 000000 57.3723000
USDRUB D 20170320 000000 57.3420000
USDRUB D 20170321 000000 57.6935000
USDRUB D 20170322 000000 57.7020000
USDRUB D 20170323 000000 57.2935000
USDRUB D 20170324 000000 56.8962000
USDRUB D 20170325 000000 56.8880000
USDRUB D 20170326 000000 56.9455000
USDRUB D 20170327 000000 56.8159000
USDRUB D 20170328 000000 56.9935000
USDRUB D 20170329 000000 56.5550000
USDRUB D 20170330 000000 56.0900000
USDRUB D 20170331 000000 56.2350000
USDRUB D 20170401 000000 56.2490000
USDRUB D 20170402 000000 56.2531000
USDRUB D 20170403 000000 56.0060000
USDRUB D 20170404 000000 56.0150000
USDRUB D 20170405 000000 56.3120000
USDRUB D 20170406 000000 56.0976000
USDRUB D 20170407 000000 57.2450000
USDRUB D 20170408 000000 57.2309000
USDRUB D 20170409 000000 57.3762000
USDRUB D 20170410 000000 57.1013000
USDRUB D 20170411 000000 56.7566000
USDRUB D 20170412 000000 56.5779000
USDRUB D 20170413 000000 56.2035000
USDRUB D 20170414 000000 56.0360000
USDRUB D 20170415 000000 56.2358000
USDRUB D 20170416 000000 56.2893000
USDRUB D 20170417 000000 55.8780000
USDRUB D 20170418 000000 56.2439000
USDRUB D 20170419 000000 56.5370000
USDRUB D 20170420 000000 56.0860000
USDRUB D 20170421 000000 56.2802000
USDRUB D 20170422 000000 56.5244000
USDRUB D 20170423 000000 56.0655000
USDRUB D 20170424 000000 55.8015000
USDRUB D 20170425 000000 56.1139000
USDRUB D 20170426 000000 57.0480000
USDRUB D 20170427 000000 57.0038000
USDRUB D 20170428 000000 56.6923000
USDRUB D 20170429 000000 56.9311000
USDRUB D 20170430 000000 56.8213000
USDRUB D 20170501 000000 56.9620000
USDRUB D 20170502 000000 57.0330000
USDRUB D 20170503 000000 57.1827000
USDRUB D 20170504 000000 58.3070000
USDRUB D 20170505 000000 57.9300000
USDRUB D 20170506 000000 57.9445000
USDRUB D 20170507 000000 58.0641000
USDRUB D 20170508 000000 57.9935000
USDRUB D 20170509 000000 58.3835000
USDRUB D 20170510 000000 57.4540000
USDRUB D 20170511 000000 57.0610000
USDRUB D 20170512 000000 56.9515000
USDRUB D 20170513 000000 57.0691000
USDRUB D 20170514 000000 57.0399000
USDRUB D 20170515 000000 56.3550000
USDRUB D 20170516 000000 56.5760000
USDRUB D 20170517 000000 57.0970000
USDRUB D 20170518 000000 57.5210000
USDRUB D 20170519 000000 56.7838000
USDRUB D 20170520 000000 56.9138000
USDRUB D 20170521 000000 56.8053000
USDRUB D 20170522 000000 56.0811000
USDRUB D 20170523 000000 56.1712000
USDRUB D 20170524 000000 56.4062000
USDRUB D 20170525 000000 56.8970000
USDRUB D 20170526 000000 56.5114000
USDRUB D 20170527 000000 56.5125000
USDRUB D 20170528 000000 57.3025000
USDRUB D 20170529 000000 56.4630000
USDRUB D 20170530 000000 56.4260000
USDRUB D 20170531 000000 56.5420000
USDRUB D 20170601 000000 56.3390000
USDRUB D 20170602 000000 56.6390000
USDRUB D 20170603 000000 56.6341000
USDRUB D 20170604 000000 56.7759000
USDRUB D 20170605 000000 56.5920000
USDRUB D 20170606 000000 56.4170000
USDRUB D 20170607 000000 57.0380000
USDRUB D 20170608 000000 56.8790000
USDRUB D 20170609 000000 57.0130000
USDRUB D 20170610 000000 57.0190000
USDRUB D 20170611 000000 57.0247000
USDRUB D 20170612 000000 57.0580000
USDRUB D 20170613 000000 56.9970000
USDRUB D 20170614 000000 57.1527000
USDRUB D 20170615 000000 57.8345000
USDRUB D 20170616 000000 57.6239000
USDRUB D 20170617 000000 57.7600000
USDRUB D 20170618 000000 57.4639000
USDRUB D 20170619 000000 58.4621000
USDRUB D 20170620 000000 59.5320000
USDRUB D 20170621 000000 60.2720000
USDRUB D 20170622 000000 59.9700000
USDRUB D 20170623 000000 59.4400000
USDRUB D 20170624 000000 59.4446000
USDRUB D 20170625 000000 59.4357000
USDRUB D 20170626 000000 58.7830000
USDRUB D 20170627 000000 59.4176000
USDRUB D 20170628 000000 59.2310000
USDRUB D 20170629 000000 59.4713000
USDRUB D 20170630 000000 58.7719000
USDRUB D 20170701 000000 58.9212000
USDRUB D 20170702 000000 58.8952000
USDRUB D 20170703 000000 59.3959000
USDRUB D 20170704 000000 59.4479000
USDRUB D 20170705 000000 59.9598000
USDRUB D 20170706 000000 60.0706000
USDRUB D 20170707 000000 60.4225000
USDRUB D 20170708 000000 60.3807000
USDRUB D 20170709 000000 60.3595000
USDRUB D 20170710 000000 60.1990000
USDRUB D 20170711 000000 60.7000000
USDRUB D 20170712 000000 59.9437000
USDRUB D 20170713 000000 59.9363000
USDRUB D 20170714 000000 59.0295000
USDRUB D 20170715 000000 59.0798000
USDRUB D 20170716 000000 58.9780000
USDRUB D 20170717 000000 59.3040000
USDRUB D 20170718 000000 59.2703000
USDRUB D 20170719 000000 58.9643000
USDRUB D 20170720 000000 58.9317000
USDRUB D 20170721 000000 59.3620000
USDRUB D 20170722 000000 59.3118000
USDRUB D 20170723 000000 59.1959000
USDRUB D 20170724 000000 59.9790000
USDRUB D 20170725 000000 59.8477000
USDRUB D 20170726 000000 59.4129000
USDRUB D 20170727 000000 59.5292000
USDRUB D 20170728 000000 59.5133000
USDRUB D 20170729 000000 59.5408000
USDRUB D 20170730 000000 59.5504000
USDRUB D 20170731 000000 59.7556000
USDRUB D 20170801 000000 60.3233000
USDRUB D 20170802 000000 60.5315000
USDRUB D 20170803 000000 60.3259000
USDRUB D 20170804 000000 59.9010000
USDRUB D 20170805 000000 59.9525000
USDRUB D 20170806 000000 59.9099000
USDRUB D 20170807 000000 60.0170000
USDRUB D 20170808 000000 59.8633000
USDRUB D 20170809 000000 60.1568000
USDRUB D 20170810 000000 60.1117000
USDRUB D 20170811 000000 59.8315000
USDRUB D 20170812 000000 59.8418000
USDRUB D 20170813 000000 59.6886000
USDRUB D 20170814 000000 59.9178000
USDRUB D 20170815 000000 59.6937000
USDRUB D 20170816 000000 59.3747000
USDRUB D 20170817 000000 59.1698000
USDRUB D 20170818 000000 58.9320000
USDRUB D 20170819 000000 58.9774000
USDRUB D 20170820 000000 58.9636000
USDRUB D 20170821 000000 59.1295000
USDRUB D 20170822 000000 59.0495000
USDRUB D 20170823 000000 59.0432000
USDRUB D 20170824 000000 59.1249000
USDRUB D 20170825 000000 58.5520000
USDRUB D 20170826 000000 58.5854000
USDRUB D 20170827 000000 58.4970000
USDRUB D 20170828 000000 58.4381000
USDRUB D 20170829 000000 58.8177000
USDRUB D 20170830 000000 58.3531000
USDRUB D 20170831 000000 58.0165000
USDRUB D 20170901 000000 57.4615000
USDRUB D 20170902 000000 57.4805000
USDRUB D 20170903 000000 57.4561000
USDRUB D 20170904 000000 57.8135000
USDRUB D 20170905 000000 57.5104000
USDRUB D 20170906 000000 57.3806000
USDRUB D 20170907 000000 56.8730000
USDRUB D 20170908 000000 57.3580000
USDRUB D 20170909 000000 57.3529000
USDRUB D 20170910 000000 57.3602000
USDRUB D 20170911 000000 57.2140000
USDRUB D 20170912 000000 57.6435000
USDRUB D 20170913 000000 57.9151000
USDRUB D 20170914 000000 57.4990000
USDRUB D 20170915 000000 57.6130000
USDRUB D 20170916 000000 57.5981000
USDRUB D 20170917 000000 57.7068000
USDRUB D 20170918 000000 58.0422000
USDRUB D 20170919 000000 58.0840000
USDRUB D 20170920 000000 58.2913000
USDRUB D 20170921 000000 57.9470000
USDRUB D 20170922 000000 57.5315000
USDRUB D 20170923 000000 57.5503000
USDRUB D 20170924 000000 57.4778000
USDRUB D 20170925 000000 57.4976000
USDRUB D 20170926 000000 57.8718000
USDRUB D 20170927 000000 58.1782000
USDRUB D 20170928 000000 57.9015000
USDRUB D 20170929 000000 57.5165000
USDRUB D 20170930 000000 57.5428000
USDRUB D 20171001 000000 57.5830000
USDRUB D 20171002 000000 57.8366000
USDRUB D 20171003 000000 57.8773000
USDRUB D 20171004 000000 57.6709000
USDRUB D 20171005 000000 57.7180000
USDRUB D 20171006 000000 58.1030000
USDRUB D 20171007 000000 58.1802000
USDRUB D 20171008 000000 58.0122000
USDRUB D 20171009 000000 58.1217000
USDRUB D 20171010 000000 57.9854000
USDRUB D 20171011 000000 57.7610000
USDRUB D 20171012 000000 57.6852000
USDRUB D 20171013 000000 57.3115000
USDRUB D 20171014 000000 57.2029000
USDRUB D 20171015 000000 57.2490000
USDRUB D 20171016 000000 57.1972000
USDRUB D 20171017 000000 57.2723000
USDRUB D 20171018 000000 57.4390000
USDRUB D 20171019 000000 57.2540000
USDRUB D 20171020 000000 57.4535000
USDRUB D 20171021 000000 57.4786000
USDRUB D 20171022 000000 57.4885000
USDRUB D 20171023 000000 57.4910000
USDRUB D 20171024 000000 57.6258000
USDRUB D 20171025 000000 57.7335000
USDRUB D 20171026 000000 57.8420000
USDRUB D 20171027 000000 58.0325000
USDRUB D 20171028 000000 58.0885000
USDRUB D 20171029 000000 58.2150000
USDRUB D 20171030 000000 57.9730000
USDRUB D 20171031 000000 58.3234000
USDRUB D 20171101 000000 58.1906000
USDRUB D 20171102 000000 58.1629000
USDRUB D 20171103 000000 59.0470000
USDRUB D 20171104 000000 59.0446000
USDRUB D 20171105 000000 58.9873000
USDRUB D 20171106 000000 58.2520000
USDRUB D 20171107 000000 59.3251000
USDRUB D 20171108 000000 59.2199000
USDRUB D 20171109 000000 59.2704000
USDRUB D 20171110 000000 59.1880000
USDRUB D 20171111 000000 59.1818000
USDRUB D 20171112 000000 59.2296000
USDRUB D 20171113 000000 59.3725000
USDRUB D 20171114 000000 60.2208000
USDRUB D 20171115 000000 60.1979000
USDRUB D 20171116 000000 59.6676000
USDRUB D 20171117 000000 59.0220000
USDRUB D 20171118 000000 59.0551000
USDRUB D 20171119 000000 58.9965000
USDRUB D 20171120 000000 59.3453000
USDRUB D 20171121 000000 59.1856000
USDRUB D 20171122 000000 58.4380000
USDRUB D 20171123 000000 58.4611000
USDRUB D 20171124 000000 58.3737000
USDRUB D 20171125 000000 58.3536000
USDRUB D 20171126 000000 58.3901000
USDRUB D 20171127 000000 58.4757000
USDRUB D 20171128 000000 58.3790000
USDRUB D 20171129 000000 58.6708000
USDRUB D 20171130 000000 58.4503000
USDRUB D 20171201 000000 58.8798000
USDRUB D 20171202 000000 58.8814000
USDRUB D 20171203 000000 58.9827000
USDRUB D 20171204 000000 58.8250000
USDRUB D 20171205 000000 58.7290000
USDRUB D 20171206 000000 59.2149000
USDRUB D 20171207 000000 59.1548000
USDRUB D 20171208 000000 59.1184000
USDRUB D 20171209 000000 59.1519000
USDRUB D 20171210 000000 59.1606000
USDRUB D 20171211 000000 58.9340000
USDRUB D 20171212 000000 59.2106000
USDRUB D 20171213 000000 58.6000000
USDRUB D 20171214 000000 58.8521000
USDRUB D 20171215 000000 58.8340000
USDRUB D 20171216 000000 58.8209000
USDRUB D 20171217 000000 58.8052000
USDRUB D 20171218 000000 58.6636000
USDRUB D 20171219 000000 58.7692000
USDRUB D 20171220 000000 58.6826000
USDRUB D 20171221 000000 58.4464000
USDRUB D 20171222 000000 58.3197000
USDRUB D 20171223 000000 58.3383000
USDRUB D 20171224 000000 58.3228000
USDRUB D 20171225 000000 57.9773000
USDRUB D 20171226 000000 57.5978000
USDRUB D 20171227 000000 57.8349000
USDRUB D 20171228 000000 57.4572000
USDRUB D 20171229 000000 57.7421000
USDRUB D 20171230 000000 57.6591000
USDRUB D 20171231 000000 57.6470000
USDRUB D 20180101 000000 57.7687000
USDRUB D 20180102 000000 57.4143000
USDRUB D 20180103 000000 57.1928000
USDRUB D 20180104 000000 56.9313000
USDRUB D 20180105 000000 56.9288000
USDRUB D 20180106 000000 56.9627000
USDRUB D 20180107 000000 56.9683000
USDRUB D 20180108 000000 57.1040000
USDRUB D 20180109 000000 56.9403000
USDRUB D 20180110 000000 57.0018000
USDRUB D 20180111 000000 56.4340000
USDRUB D 20180112 000000 56.6353000
USDRUB D 20180113 000000 56.6117000
USDRUB D 20180114 000000 56.5994000
USDRUB D 20180115 000000 56.3619000
USDRUB D 20180116 000000 56.5560000
USDRUB D 20180117 000000 56.7844000
USDRUB D 20180118 000000 56.5220000
USDRUB D 20180119 000000 56.7130000
USDRUB D 20180120 000000 56.6926000
USDRUB D 20180121 000000 56.6571000
USDRUB D 20180122 000000 56.4746000
USDRUB D 20180123 000000 56.3858000
USDRUB D 20180124 000000 56.1478000
USDRUB D 20180125 000000 55.8690000
USDRUB D 20180126 000000 56.2245000
USDRUB D 20180127 000000 56.2312000
USDRUB D 20180128 000000 56.1717000
USDRUB D 20180129 000000 56.3307000
USDRUB D 20180130 000000 56.3889000
USDRUB D 20180131 000000 56.2024000
USDRUB D 20180201 000000 55.9028000
USDRUB D 20180202 000000 56.5396000
USDRUB D 20180203 000000 56.5089000
USDRUB D 20180204 000000 56.1881000
USDRUB D 20180205 000000 57.2871000
USDRUB D 20180206 000000 56.8300000
USDRUB D 20180207 000000 57.7690000
USDRUB D 20180208 000000 58.4326000
USDRUB D 20180209 000000 58.3512000
USDRUB D 20180210 000000 58.3858000
USDRUB D 20180211 000000 58.3500000
USDRUB D 20180212 000000 57.7926000
USDRUB D 20180213 000000 57.6296000
USDRUB D 20180214 000000 56.7303000
USDRUB D 20180215 000000 56.3920000
USDRUB D 20180216 000000 56.3825000
USDRUB D 20180217 000000 56.3940000
USDRUB D 20180218 000000 56.4809000
USDRUB D 20180219 000000 56.4483000
USDRUB D 20180220 000000 56.4913000
USDRUB D 20180221 000000 56.7794000
